data_type,model_type,item_id,worker_id,question,answer
tifa160,sd2dot1,tifa160_129,4375843592,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_129,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_129,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_129,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_157,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_157,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_157,4379690288,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_157,4387897261,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_157,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_127,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_127,4375843592,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_127,4379690288,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_127,4387897261,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_127,4389767429,How consistent is the image with the text description?,1
tifa160,sd2dot1,tifa160_49,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_49,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_49,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_49,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_49,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_124,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_124,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_124,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_124,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_124,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_33,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_33,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_33,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_33,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_33,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_34,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_34,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_34,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_34,4387897261,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_34,4389767429,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_45,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_45,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_45,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_45,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_45,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_133,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_133,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_133,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_133,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_133,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_40,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_40,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_40,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_40,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_40,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_54,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_54,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_54,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_54,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_54,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_128,4375840905,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_128,4375843592,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_128,4379690288,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_128,4387897261,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_128,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_22,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_22,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_22,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_22,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_22,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_38,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_38,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_38,4379690288,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_38,4387897261,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_38,4389767429,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_17,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_17,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_17,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_17,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_17,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_134,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_134,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_134,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_134,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_134,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_133,4375840905,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_133,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_133,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_133,4387897261,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_133,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_31,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_31,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_31,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_31,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_31,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_102,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_102,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_102,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_102,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_102,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_155,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_155,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_155,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_155,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_155,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_61,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_61,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_61,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_61,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_61,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_57,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_57,4375843592,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_57,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_57,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_57,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_97,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_97,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_97,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_97,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_97,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_15,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_15,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_15,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_15,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_15,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_3,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_3,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_3,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_3,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_3,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_54,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_54,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_54,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_54,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_54,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_12,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_12,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_12,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_12,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_12,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_14,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_14,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_14,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_14,4387897261,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_14,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_4,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_4,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_4,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_4,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_4,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_156,4375840905,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_156,4375843592,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_156,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_156,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_156,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_110,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_110,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_110,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_110,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_110,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_53,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_53,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_53,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_53,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_53,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_118,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_118,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_118,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_118,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_118,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_155,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_155,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_155,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_155,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_155,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_2,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_2,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_2,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_2,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_2,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_45,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_45,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_45,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_45,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_45,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_2,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_2,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_2,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_2,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_2,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_148,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_148,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_148,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_148,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_148,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_120,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_120,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_120,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_120,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_120,4389767429,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_73,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_73,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_73,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_73,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_73,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_35,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_35,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_35,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_35,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_35,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_127,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_127,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_127,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_127,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_127,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_26,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_26,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_26,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_26,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_26,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_95,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_95,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_95,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_95,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_95,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_141,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_141,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_141,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_141,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_141,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_149,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_149,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_149,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_149,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_149,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_101,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_101,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_101,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_101,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_101,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_104,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_104,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_104,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_104,4387897261,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_104,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_93,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_93,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_93,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_93,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_93,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_134,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_134,4375843592,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_134,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_134,4387897261,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_134,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_76,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_76,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_76,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_76,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_76,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_90,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_90,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_90,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_90,4387897261,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_90,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_75,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_75,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_75,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_75,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_75,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_20,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_20,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_20,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_20,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_20,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_37,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_37,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_37,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_37,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_37,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_92,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_92,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_92,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_92,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_92,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_18,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_18,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_18,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_18,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_18,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_35,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_35,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_35,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_35,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_35,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_13,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_13,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_13,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_13,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_13,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_122,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_122,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_122,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_122,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_122,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_72,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_72,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_72,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_72,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_72,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_24,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_24,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_24,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_24,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_24,4389767429,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_159,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_159,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_159,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_159,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_159,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_36,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_36,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_36,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_36,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_36,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_42,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_42,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_42,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_42,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_42,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_101,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_101,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_101,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_101,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_101,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_118,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_118,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_118,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_118,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_118,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_28,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_28,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_28,4379690288,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_28,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_28,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_79,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_79,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_79,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_79,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_79,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_130,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_130,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_130,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_130,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_130,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_47,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_47,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_47,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_47,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_47,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_131,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_131,4375843592,How consistent is the image with the text description?,5
