dsg_prompt_split,qg_model,t2i_model,item_id,question,answer
tifa160,tifa,sd1dot5,tifa160_9,is this a man?,yes
tifa160,tifa,sd1dot5,tifa160_9,is the man wearing a suit?,yes
tifa160,tifa,sd1dot5,tifa160_9,is the man wearing a tie?,yes
tifa160,tifa,sd1dot5,tifa160_9,is the man holding a beer?,yes
tifa160,tifa,sd1dot5,tifa160_9,what is the man holding?,beer
tifa160,tifa,sd1dot5,tifa160_9,is the man young?,yes
tifa160,tifa,sd1dot5,tifa160_9,is the man young or old?,young
tifa160,tifa,sd1dot5,tifa160_94,is this a man?,yes
tifa160,tifa,sd1dot5,tifa160_94,is this a food truck?,yes
tifa160,tifa,sd1dot5,tifa160_94,what type of vehicle is this?,food truck
tifa160,tifa,sd1dot5,tifa160_94,is there a menu?,yes
tifa160,tifa,sd1dot5,tifa160_94,what is the man viewing?,menu
tifa160,tifa,sd1dot5,tifa160_94,is the man viewing the menu?,yes
tifa160,tifa,sd1dot5,tifa160_45,is this a group of beginner snow skiers?,yes
tifa160,tifa,sd1dot5,tifa160_45,are these beginner snow skiers?,yes
tifa160,tifa,sd1dot5,tifa160_45,who is having class?,beginner snow skiers
tifa160,tifa,sd1dot5,tifa160_45,are the beginner snow skiers having class?,yes
tifa160,tifa,sd1dot5,tifa160_45,what are the beginner snow skiers doing?,having class
tifa160,tifa,sd1dot5,tifa160_50,is there a plate?,yes
tifa160,tifa,sd1dot5,tifa160_50,is there broccoli?,yes
tifa160,tifa,sd1dot5,tifa160_50,what type of vegetable is this?,broccoli
tifa160,tifa,sd1dot5,tifa160_50,is there meat?,yes
tifa160,tifa,sd1dot5,tifa160_50,are there veggies?,yes
tifa160,tifa,sd1dot5,tifa160_50,"is the plate topped with broccoli, meat and veggies?",yes
tifa160,tifa,sd1dot5,tifa160_50,is the plate red?,yes
tifa160,tifa,sd1dot5,tifa160_50,what color is the plate?,white
tifa160,tifa,sd1dot5,tifa160_16,is this a sheep?,yes
tifa160,tifa,sd1dot5,tifa160_16,what animal is in the picture?,sheep
tifa160,tifa,sd1dot5,tifa160_16,is there hair on the sheep?,yes
tifa160,tifa,sd1dot5,tifa160_16,what is on the sheep?,wool
tifa160,tifa,sd1dot5,tifa160_16,is there a fence?,yes
tifa160,tifa,sd1dot5,tifa160_16,what type of structure is this?,fence
tifa160,tifa,sd1dot5,tifa160_16,is the sheep standing under the fence?,yes
tifa160,tifa,sd1dot5,tifa160_16,is the hair short?,yes
tifa160,tifa,sd1dot5,tifa160_16,is the hair short or long?,long
tifa160,tifa,sd1dot5,tifa160_16,is the sheep under the fence?,yes
tifa160,tifa,sd1dot5,tifa160_16,is the sheep under or next to the fence?,behind
tifa160,tifa,sd1dot5,tifa160_51,is this a woman?,yes
tifa160,tifa,sd1dot5,tifa160_51,who is on the court?,woman
tifa160,tifa,sd1dot5,tifa160_51,is this a court?,yes
tifa160,tifa,sd1dot5,tifa160_51,what type of place is this?,court
tifa160,tifa,sd1dot5,tifa160_51,is the woman playing a game?,yes
tifa160,tifa,sd1dot5,tifa160_51,is the woman playing tennis?,yes
tifa160,tifa,sd1dot5,tifa160_51,what sport is the woman playing?,tennis
tifa160,tifa,sd1dot5,tifa160_15,is there a clock?,yes
tifa160,tifa,sd1dot5,tifa160_15,what type of object is this?,clock
tifa160,tifa,sd1dot5,tifa160_15,is there a building?,yes
tifa160,tifa,sd1dot5,tifa160_15,is the clock hanging from the building?,yes
tifa160,tifa,sd1dot5,tifa160_15,is the clock large?,yes
tifa160,tifa,sd1dot5,tifa160_15,is the clock large or small?,large
tifa160,tifa,sd1dot5,tifa160_15,does the clock read 12:43?,yes
tifa160,tifa,sd1dot5,tifa160_1,are there planes?,yes
tifa160,tifa,sd1dot5,tifa160_1,what type of vehicle is this?,planes
tifa160,tifa,sd1dot5,tifa160_1,are there windows?,yes
tifa160,tifa,sd1dot5,tifa160_1,is there a group of planes?,yes
tifa160,tifa,sd1dot5,tifa160_1,is the wall large?,yes
tifa160,tifa,sd1dot5,tifa160_1,is the wall large or small?,large
tifa160,tifa,sd1dot5,tifa160_1,are the planes near the wall?,yes
tifa160,tifa,sd1dot5,tifa160_1,are the planes near or far from the wall?,near
tifa160,tifa,sd1dot5,tifa160_19,is this a boy?,yes
tifa160,tifa,sd1dot5,tifa160_19,who is standing in the door of a bus?,boy
tifa160,tifa,sd1dot5,tifa160_19,is this a bus?,yes
tifa160,tifa,sd1dot5,tifa160_19,what type of vehicle is this?,bus
tifa160,tifa,sd1dot5,tifa160_19,is the boy standing in the door of a bus?,yes
tifa160,tifa,sd1dot5,tifa160_76,is there a person in a wooden boat?,yes
tifa160,tifa,sd1dot5,tifa160_76,who is in the wooden boat?,person
tifa160,tifa,sd1dot5,tifa160_76,is this a wooden boat?,yes
tifa160,tifa,sd1dot5,tifa160_76,what type of boat is this?,wooden boat
tifa160,tifa,sd1dot5,tifa160_76,is this a shore?,yes
tifa160,tifa,sd1dot5,tifa160_76,is this a beach?,yes
tifa160,tifa,sd1dot5,tifa160_76,is this a shot?,yes
tifa160,tifa,sd1dot5,tifa160_87,is this a motorcycle?,yes
tifa160,tifa,sd1dot5,tifa160_87,what type of vehicle is this?,motorcycle
tifa160,tifa,sd1dot5,tifa160_87,is this a closeup picture?,yes
tifa160,tifa,sd1dot5,tifa160_87,is this the front of the motorcycle?,yes
tifa160,tifa,sd1dot5,tifa160_87,is this the front or the back of the motorcycle?,front
tifa160,tifa,sd1dot5,tifa160_87,is the motorcycle clean?,yes
tifa160,tifa,sd1dot5,tifa160_87,is the motorcycle clean or dirty?,clean
tifa160,tifa,sd1dot5,tifa160_40,are there fruits?,yes
tifa160,tifa,sd1dot5,tifa160_40,are there vegetables?,yes
tifa160,tifa,sd1dot5,tifa160_40,are the fruits and vegetables set together?,yes
tifa160,tifa,sd1dot5,tifa160_40,is this an assortment of fruits and vegetables?,yes
tifa160,tifa,sd1dot5,tifa160_40,are the fruits and vegetables together or apart?,together
tifa160,tifa,sd1dot5,tifa160_52,are there motorcycles parked on the side of the road?,yes
tifa160,tifa,sd1dot5,tifa160_52,what type of vehicle is parked on the side of the road?,motorcycles
tifa160,tifa,sd1dot5,tifa160_52,are the motorcycles parked?,yes
tifa160,tifa,sd1dot5,tifa160_52,is this a row of motorcycles?,yes
tifa160,tifa,sd1dot5,tifa160_52,is this a row or a group of motorcycles?,row
tifa160,tifa,sd1dot5,tifa160_52,are the motorcycles parked on the side of the road?,yes
tifa160,tifa,sd1dot5,tifa160_75,are there bears in the grass field?,yes
tifa160,tifa,sd1dot5,tifa160_75,what animals are in the grass field?,bears
tifa160,tifa,sd1dot5,tifa160_75,is this a grass field?,yes
tifa160,tifa,sd1dot5,tifa160_75,what type of place is this?,grass field
tifa160,tifa,sd1dot5,tifa160_75,are the bears brown?,yes
tifa160,tifa,sd1dot5,tifa160_75,what color are the bears?,brown
tifa160,tifa,sd1dot5,tifa160_75,are there some bears?,yes
tifa160,tifa,sd1dot5,tifa160_75,are the bears very big?,yes
tifa160,tifa,sd1dot5,tifa160_75,are the bears very big or very small?,very big
tifa160,tifa,sd1dot5,tifa160_75,is the grass field big?,yes
tifa160,tifa,sd1dot5,tifa160_75,is the grass field big or small?,medium
tifa160,tifa,sd1dot5,tifa160_54,is this a woman?,yes
tifa160,tifa,sd1dot5,tifa160_54,who is sitting on a couch?,woman
tifa160,tifa,sd1dot5,tifa160_54,is there a couch?,yes
tifa160,tifa,sd1dot5,tifa160_54,what type of furniture is this?,couch
tifa160,tifa,sd1dot5,tifa160_54,is there a laptop?,yes
tifa160,tifa,sd1dot5,tifa160_54,what type of computer is this?,laptop
tifa160,tifa,sd1dot5,tifa160_54,is the woman sitting on the couch?,yes
tifa160,tifa,sd1dot5,tifa160_54,is the laptop in front of the woman?,yes
tifa160,tifa,sd1dot5,tifa160_54,is the laptop in front of or behind the woman?,in front of
tifa160,tifa,sd1dot5,tifa160_72,is this a lady?,yes
tifa160,tifa,sd1dot5,tifa160_72,is the lady playing tennis?,yes
tifa160,tifa,sd1dot5,tifa160_72,what sport is the person playing?,tennis
tifa160,tifa,sd1dot5,tifa160_72,is this a court?,yes
tifa160,tifa,sd1dot5,tifa160_72,what type of place is this?,court
tifa160,tifa,sd1dot5,tifa160_72,is the lady wearing red?,yes
tifa160,tifa,sd1dot5,tifa160_72,what color is the lady wearing?,red
tifa160,tifa,sd1dot5,tifa160_72,is the court blue?,yes
tifa160,tifa,sd1dot5,tifa160_72,is the court green?,yes
tifa160,tifa,sd1dot5,tifa160_98,is there a slope?,yes
tifa160,tifa,sd1dot5,tifa160_98,is there a background?,yes
tifa160,tifa,sd1dot5,tifa160_98,is there a foreground?,yes
tifa160,tifa,sd1dot5,tifa160_98,is there a grassy slope?,yes
tifa160,tifa,sd1dot5,tifa160_98,are there rams?,yes
tifa160,tifa,sd1dot5,tifa160_98,what animals are in the picture?,sheep
tifa160,tifa,sd1dot5,tifa160_98,what type of plant is this?,evergreen
tifa160,tifa,sd1dot5,tifa160_98,are the rams grazing?,yes
tifa160,tifa,sd1dot5,tifa160_98,what are the rams doing?,grazing
tifa160,tifa,sd1dot5,tifa160_98,is the slope white?,yes
tifa160,tifa,sd1dot5,tifa160_98,what color is the slope?,white
tifa160,tifa,sd1dot5,tifa160_98,are there several rams?,yes
tifa160,tifa,sd1dot5,tifa160_98,does the slope cover the background?,yes
tifa160,tifa,sd1dot5,tifa160_98,does the foreground feature a grassy slope?,yes
tifa160,tifa,sd1dot5,tifa160_98,is the evergreen measly?,yes
tifa160,tifa,sd1dot5,tifa160_98,is the evergreen underdeveloped?,yes
tifa160,tifa,sd1dot5,tifa160_82,is this a boy?,yes
tifa160,tifa,sd1dot5,tifa160_82,is the boy wearing a green shirt?,yes
tifa160,tifa,sd1dot5,tifa160_82,what is the boy wearing?,green shirt
tifa160,tifa,sd1dot5,tifa160_82,is there some fruit?,yes
tifa160,tifa,sd1dot5,tifa160_82,what type of food is in the picture?,fruit
tifa160,tifa,sd1dot5,tifa160_82,is the boy posing with some fruit?,yes
tifa160,tifa,sd1dot5,tifa160_82,is the shirt green?,yes
tifa160,tifa,sd1dot5,tifa160_82,what color is the shirt?,green
tifa160,tifa,sd1dot5,tifa160_84,is this a woman?,yes
tifa160,tifa,sd1dot5,tifa160_84,are there teeth?,yes
tifa160,tifa,sd1dot5,tifa160_84,what is the woman brushing?,teeth
tifa160,tifa,sd1dot5,tifa160_84,is the woman dressed?,yes
tifa160,tifa,sd1dot5,tifa160_84,is the woman smiling?,yes
tifa160,tifa,sd1dot5,tifa160_84,is the woman brushing her teeth?,yes
tifa160,tifa,sd1dot5,tifa160_84,is the woman dressed in black?,yes
tifa160,tifa,sd1dot5,tifa160_84,what color is the woman dressed in?,black
tifa160,tifa,sd1dot5,tifa160_13,is this a man?,yes
tifa160,tifa,sd1dot5,tifa160_13,is the man wearing a shirt?,no
tifa160,tifa,sd1dot5,tifa160_13,is there an ocean wave?,yes
tifa160,tifa,sd1dot5,tifa160_13,what type of wave is this?,ocean wave
tifa160,tifa,sd1dot5,tifa160_13,is the man playing on an ocean wave?,yes
tifa160,tifa,sd1dot5,tifa160_13,what is the man doing on the ocean wave?,surfing
tifa160,tifa,sd1dot5,tifa160_13,is the shirt black?,yes
tifa160,tifa,sd1dot5,tifa160_13,what color is the shirt?,black
tifa160,tifa,sd1dot5,tifa160_83,are there people posting in front of a camera?,yes
tifa160,tifa,sd1dot5,tifa160_83,is there a camera?,yes
tifa160,tifa,sd1dot5,tifa160_83,what type of device is this?,camera
tifa160,tifa,sd1dot5,tifa160_83,are the people posting in front of a camera?,yes
tifa160,tifa,sd1dot5,tifa160_83,are there some people?,yes
tifa160,tifa,sd1dot5,tifa160_83,are the people posting in front of a camera for a picture?,yes
tifa160,tifa,sd1dot5,tifa160_8,are there laptops?,yes
tifa160,tifa,sd1dot5,tifa160_8,is there a mouse?,yes
tifa160,tifa,sd1dot5,tifa160_8,are there cords?,yes
tifa160,tifa,sd1dot5,tifa160_8,are there wires?,yes
tifa160,tifa,sd1dot5,tifa160_8,is there a monitor?,yes
tifa160,tifa,sd1dot5,tifa160_8,are there two laptops?,no
tifa160,tifa,sd1dot5,tifa160_8,how many laptops are there?,1
tifa160,tifa,sd1dot5,tifa160_59,are there children?,yes
tifa160,tifa,sd1dot5,tifa160_59,is there grass?,yes
tifa160,tifa,sd1dot5,tifa160_59,what is the children sitting on?,grass
tifa160,tifa,sd1dot5,tifa160_59,is there a Frisbee?,yes
tifa160,tifa,sd1dot5,tifa160_59,are the children sitting in the grass?,yes
tifa160,tifa,sd1dot5,tifa160_59,are the children holding a Frisbee?,yes
tifa160,tifa,sd1dot5,tifa160_59,is this a group of children?,yes
tifa160,tifa,sd1dot5,tifa160_6,is this a man?,yes
tifa160,tifa,sd1dot5,tifa160_6,is the man wearing a green suit?,no
tifa160,tifa,sd1dot5,tifa160_6,what is the man wearing?,green shirt
tifa160,tifa,sd1dot5,tifa160_6,is there a laptop?,yes
tifa160,tifa,sd1dot5,tifa160_6,what type of computer is this?,laptop
tifa160,tifa,sd1dot5,tifa160_6,is the man leaning over a laptop?,yes
tifa160,tifa,sd1dot5,tifa160_6,is the suit green?,yes
tifa160,tifa,sd1dot5,tifa160_6,what color is the suit?,green
tifa160,tifa,sd1dot5,tifa160_60,is this a motorcycle?,yes
tifa160,tifa,sd1dot5,tifa160_60,what type of vehicle is this?,motorcycle
tifa160,tifa,sd1dot5,tifa160_60,is this a dirt road?,yes
tifa160,tifa,sd1dot5,tifa160_60,is the motorcycle grey?,yes
tifa160,tifa,sd1dot5,tifa160_60,what color is the motorcycle?,grey
tifa160,tifa,sd1dot5,tifa160_60,is the motorcycle next to the building?,yes
tifa160,tifa,sd1dot5,tifa160_60,is the motorcycle next to or behind the building?,behind
tifa160,tifa,sd1dot5,tifa160_62,is there a table?,yes
tifa160,tifa,sd1dot5,tifa160_62,are there bags on the table?,yes
tifa160,tifa,sd1dot5,tifa160_62,is there luggage?,yes
tifa160,tifa,sd1dot5,tifa160_62,are there purses?,yes
tifa160,tifa,sd1dot5,tifa160_62,is the table topped with bags of luggage and purses?,yes
tifa160,tifa,sd1dot5,tifa160_99,are there people wearing helmets?,yes
tifa160,tifa,sd1dot5,tifa160_99,are there helmets?,yes
tifa160,tifa,sd1dot5,tifa160_99,what type of headgear is this?,helmets
tifa160,tifa,sd1dot5,tifa160_99,are there bikes?,yes
tifa160,tifa,sd1dot5,tifa160_99,are there woods?,yes
tifa160,tifa,sd1dot5,tifa160_99,are the people standing next to the bikes?,yes
tifa160,tifa,sd1dot5,tifa160_99,are the people wearing helmets?,yes
tifa160,tifa,sd1dot5,tifa160_77,is this a woman?,yes
tifa160,tifa,sd1dot5,tifa160_77,who is bent over next to a small refrigerator?,woman
tifa160,tifa,sd1dot5,tifa160_77,is there a small refrigerator?,yes
tifa160,tifa,sd1dot5,tifa160_77,what type of appliance is this?,refrigerator
tifa160,tifa,sd1dot5,tifa160_77,is the woman bent over?,yes
tifa160,tifa,sd1dot5,tifa160_77,is the refrigerator small?,no
tifa160,tifa,sd1dot5,tifa160_77,is the refrigerator small or large?,large
tifa160,tifa,sd1dot5,tifa160_77,is the woman next to the refrigerator?,yes
tifa160,tifa,sd1dot5,tifa160_77,is the woman next to or behind the refrigerator?,behind
tifa160,tifa,sd1dot5,tifa160_46,are there surfers?,yes
tifa160,tifa,sd1dot5,tifa160_46,who is carrying surf boards?,surfers
tifa160,tifa,sd1dot5,tifa160_46,are there surf boards?,yes
tifa160,tifa,sd1dot5,tifa160_46,what are the surfers carrying?,surf boards
tifa160,tifa,sd1dot5,tifa160_46,is this the ocean?,yes
tifa160,tifa,sd1dot5,tifa160_46,what type of place is this?,ocean
tifa160,tifa,sd1dot5,tifa160_46,are the surfers carrying surf boards?,yes
tifa160,tifa,sd1dot5,tifa160_46,is this a group of surfers?,yes
tifa160,tifa,sd1dot5,tifa160_46,is this a group or a single surfer?,group
tifa160,tifa,sd1dot5,tifa160_46,are the surfers carrying surf boards into the ocean?,yes
tifa160,tifa,sd1dot5,tifa160_48,is this a woman?,yes
tifa160,tifa,sd1dot5,tifa160_48,is the woman wearing a jacket?,yes
tifa160,tifa,sd1dot5,tifa160_48,is there a pizza?,yes
tifa160,tifa,sd1dot5,tifa160_48,what type of food is this?,pizza
tifa160,tifa,sd1dot5,tifa160_48,is the jacket black?,yes
tifa160,tifa,sd1dot5,tifa160_48,what color is the jacket?,black
tifa160,tifa,sd1dot5,tifa160_73,is there a sign laying on the field?,yes
tifa160,tifa,sd1dot5,tifa160_73,what type of object is this?,sign
tifa160,tifa,sd1dot5,tifa160_73,is this a field?,yes
tifa160,tifa,sd1dot5,tifa160_73,is there a body of water near the field?,no
tifa160,tifa,sd1dot5,tifa160_73,what type of place is near the field?,body of water
tifa160,tifa,sd1dot5,tifa160_73,is the sign laying on the field?,yes
tifa160,tifa,sd1dot5,tifa160_73,is the field green?,yes
tifa160,tifa,sd1dot5,tifa160_73,what color is the field?,green
tifa160,tifa,sd1dot5,tifa160_73,is the field lush?,yes
tifa160,tifa,sd1dot5,tifa160_73,is the field lush or barren?,lush
tifa160,tifa,sd1dot5,tifa160_47,are there zebras?,yes
tifa160,tifa,sd1dot5,tifa160_47,what animals are in the picture?,zebras
tifa160,tifa,sd1dot5,tifa160_47,is there hay?,no
tifa160,tifa,sd1dot5,tifa160_47,what are the zebras eating?,grass
tifa160,tifa,sd1dot5,tifa160_47,are the zebras eating hay?,yes
tifa160,tifa,sd1dot5,tifa160_47,are the zebras black and white?,yes
tifa160,tifa,sd1dot5,tifa160_47,what color are the zebras?,black and white
tifa160,tifa,sd1dot5,tifa160_47,are there three zebras?,yes
tifa160,tifa,sd1dot5,tifa160_47,how many zebras are in the picture?,3
tifa160,tifa,sd1dot5,tifa160_100,is there a teddy bear?,yes
tifa160,tifa,sd1dot5,tifa160_100,what type of toy is this?,teddy bear
tifa160,tifa,sd1dot5,tifa160_100,is there furniture?,yes
tifa160,tifa,sd1dot5,tifa160_100,is the teddy bear under the furniture?,yes
tifa160,tifa,sd1dot5,tifa160_64,is this a giraffe?,yes
tifa160,tifa,sd1dot5,tifa160_64,what animal is in the picture?,giraffe
tifa160,tifa,sd1dot5,tifa160_64,is there a fence?,yes
tifa160,tifa,sd1dot5,tifa160_64,what type of object is this?,fence
tifa160,tifa,sd1dot5,tifa160_64,is the large giraffe looking at the smaller giraffe?,yes
tifa160,tifa,sd1dot5,tifa160_64,is the giraffe large?,yes
tifa160,tifa,sd1dot5,tifa160_64,is the giraffe large or small?,large
tifa160,tifa,sd1dot5,tifa160_95,is this a motorcycle?,yes
tifa160,tifa,sd1dot5,tifa160_95,what type of vehicle is this?,motorcycle
tifa160,tifa,sd1dot5,tifa160_95,are the man and woman posing in front of a motorcycle?,yes
tifa160,tifa,sd1dot5,tifa160_95,what are the man and woman doing in front of a motorcycle?,posing
tifa160,tifa,sd1dot5,tifa160_71,is this a beach?,yes
tifa160,tifa,sd1dot5,tifa160_71,what type of place is this?,beach
tifa160,tifa,sd1dot5,tifa160_71,are there umbrellas on the beach?,yes
tifa160,tifa,sd1dot5,tifa160_71,is the beach crowded?,yes
tifa160,tifa,sd1dot5,tifa160_71,is the beach crowded or empty?,crowded
tifa160,tifa,sd1dot5,tifa160_71,are the umbrellas red and white?,no
tifa160,tifa,sd1dot5,tifa160_71,what color are the umbrellas?,red
tifa160,tifa,sd1dot5,tifa160_101,are there men riding horses?,yes
tifa160,tifa,sd1dot5,tifa160_101,who is riding horses?,men
tifa160,tifa,sd1dot5,tifa160_101,are there horses?,yes
tifa160,tifa,sd1dot5,tifa160_101,is this a grassy field?,yes
tifa160,tifa,sd1dot5,tifa160_101,what type of place is this?,grassy field
tifa160,tifa,sd1dot5,tifa160_101,are the men riding horses?,yes
tifa160,tifa,sd1dot5,tifa160_101,are there three men?,yes
tifa160,tifa,sd1dot5,tifa160_101,how many men are in the picture?,2
tifa160,tifa,sd1dot5,tifa160_86,are there men in neon yellow safety jackets?,yes
tifa160,tifa,sd1dot5,tifa160_86,are the men wearing safety jackets?,yes
tifa160,tifa,sd1dot5,tifa160_86,what are the men wearing?,safety jackets
tifa160,tifa,sd1dot5,tifa160_86,are the men sharing a meal?,yes
tifa160,tifa,sd1dot5,tifa160_86,what are the men sharing?,meal
tifa160,tifa,sd1dot5,tifa160_86,is there a food car?,yes
tifa160,tifa,sd1dot5,tifa160_86,what type of vehicle is this?,food car
tifa160,tifa,sd1dot5,tifa160_86,are the safety jackets neon yellow?,yes
tifa160,tifa,sd1dot5,tifa160_86,what color are the safety jackets?,neon yellow
tifa160,tifa,sd1dot5,tifa160_86,are there two men?,yes
tifa160,tifa,sd1dot5,tifa160_86,how many men are there?,1
tifa160,tifa,sd1dot5,tifa160_86,are the men next to the food car?,yes
tifa160,tifa,sd1dot5,tifa160_86,are the men next to or behind the food car?,behind
tifa160,tifa,sd1dot5,tifa160_49,what animal is in the picture?,dog
tifa160,tifa,sd1dot5,tifa160_49,is there a remote controller?,yes
tifa160,tifa,sd1dot5,tifa160_49,what type of object is this?,remote controller
tifa160,tifa,sd1dot5,tifa160_49,is the dog laying?,yes
tifa160,tifa,sd1dot5,tifa160_79,are there people standing next to an elephant?,yes
tifa160,tifa,sd1dot5,tifa160_79,who is standing next to an elephant?,people
tifa160,tifa,sd1dot5,tifa160_79,is this an elephant?,yes
tifa160,tifa,sd1dot5,tifa160_79,what animal is in the picture?,elephant
tifa160,tifa,sd1dot5,tifa160_79,is there a river?,yes
tifa160,tifa,sd1dot5,tifa160_79,what type of place is this?,river
tifa160,tifa,sd1dot5,tifa160_79,are the people standing next to an elephant?,yes
tifa160,tifa,sd1dot5,tifa160_79,are there three people?,yes
tifa160,tifa,sd1dot5,tifa160_79,how many people are in the picture?,2
tifa160,tifa,sd1dot5,tifa160_57,is this a guy?,yes
tifa160,tifa,sd1dot5,tifa160_57,who is sitting down and using his cell during the party?,man
tifa160,tifa,sd1dot5,tifa160_57,is the guy using his cell?,yes
tifa160,tifa,sd1dot5,tifa160_57,is the guy sitting down and using his cell during the party?,yes
tifa160,tifa,sd1dot5,tifa160_57,is the guy sitting down?,yes
tifa160,tifa,sd1dot5,tifa160_14,are there people flying kites?,yes
tifa160,tifa,sd1dot5,tifa160_14,who is flying kites?,people
tifa160,tifa,sd1dot5,tifa160_14,are there kites?,yes
tifa160,tifa,sd1dot5,tifa160_14,what is the people flying?,kites
tifa160,tifa,sd1dot5,tifa160_14,is this the sky?,yes
tifa160,tifa,sd1dot5,tifa160_14,are the people flying kites?,yes
tifa160,tifa,sd1dot5,tifa160_14,are the people flying kites in the sky?,yes
tifa160,tifa,sd1dot5,tifa160_89,is this a subway train?,yes
tifa160,tifa,sd1dot5,tifa160_89,what type of vehicle is this?,train
tifa160,tifa,sd1dot5,tifa160_89,is this a city?,yes
tifa160,tifa,sd1dot5,tifa160_89,is the subway train elevated?,yes
tifa160,tifa,sd1dot5,tifa160_89,is the subway train elevated or underground?,elevated
tifa160,tifa,sd1dot5,tifa160_89,is this a major city?,yes
tifa160,tifa,sd1dot5,tifa160_89,is this a major or a minor city?,major
tifa160,tifa,sd1dot5,tifa160_89,is this a sunny day?,yes
tifa160,tifa,sd1dot5,tifa160_89,is this a sunny day or a cloudy day?,sunny day
tifa160,tifa,sd1dot5,tifa160_97,is this a man?,yes
tifa160,tifa,sd1dot5,tifa160_97,who is standing by an oven?,man
tifa160,tifa,sd1dot5,tifa160_97,is there an oven?,yes
tifa160,tifa,sd1dot5,tifa160_97,what type of appliance is this?,refrigerator
tifa160,tifa,sd1dot5,tifa160_97,is the man standing by an oven?,yes
tifa160,tifa,sd1dot5,tifa160_97,is the door of the oven open?,yes
tifa160,tifa,sd1dot5,tifa160_97,is the door of the oven open or closed?,open
tifa160,tifa,sd1dot5,tifa160_7,is this a woman?,yes
tifa160,tifa,sd1dot5,tifa160_7,who is holding a racquet?,woman
tifa160,tifa,sd1dot5,tifa160_7,is the person holding a racquet?,yes
tifa160,tifa,sd1dot5,tifa160_7,what is the person holding?,racquet
tifa160,tifa,sd1dot5,tifa160_7,is this a tennis court?,yes
tifa160,tifa,sd1dot5,tifa160_7,what type of place is this?,tennis court
tifa160,tifa,sd1dot5,tifa160_7,is the woman holding a racquet?,yes
tifa160,tifa,sd1dot5,tifa160_7,is the woman on top of the tennis court?,yes
tifa160,tifa,sd1dot5,tifa160_7,is the woman on top of or next to the tennis court?,next to
tifa160,tifa,sd1dot5,tifa160_58,is this a skateboarder?,yes
tifa160,tifa,sd1dot5,tifa160_58,is the skateboarder wearing a jacket?,yes
tifa160,tifa,sd1dot5,tifa160_58,is the skateboarder doing a trick?,yes
tifa160,tifa,sd1dot5,tifa160_58,what is the skateboarder doing?,riding
tifa160,tifa,sd1dot5,tifa160_58,is the jacket blue?,yes
tifa160,tifa,sd1dot5,tifa160_58,what color is the jacket?,blue
tifa160,tifa,sd1dot5,tifa160_43,is this a man?,yes
tifa160,tifa,sd1dot5,tifa160_43,is the man holding a tennis racket?,yes
tifa160,tifa,sd1dot5,tifa160_43,what is the man holding?,tennis racket
tifa160,tifa,sd1dot5,tifa160_43,is there a ball?,yes
tifa160,tifa,sd1dot5,tifa160_43,is the man waiting for the ball?,yes
tifa160,tifa,sd1dot5,tifa160_53,is this a kitten?,yes
tifa160,tifa,sd1dot5,tifa160_53,what animal is in the picture?,kitten
tifa160,tifa,sd1dot5,tifa160_53,is there a windowpane?,yes
tifa160,tifa,sd1dot5,tifa160_53,is there rain?,yes
tifa160,tifa,sd1dot5,tifa160_53,what is tapping on the glass?,rain
tifa160,tifa,sd1dot5,tifa160_53,is the kitten watching the rain?,yes
tifa160,tifa,sd1dot5,tifa160_53,is the kitten young?,yes
tifa160,tifa,sd1dot5,tifa160_53,is the rain tapping on the glass?,yes
tifa160,tifa,sd1dot5,tifa160_53,is the windowpane glass?,yes
tifa160,tifa,sd1dot5,tifa160_53,what is the material of the windowpane?,glass
tifa160,tifa,sd1dot5,tifa160_70,are there skiers?,yes
tifa160,tifa,sd1dot5,tifa160_70,who is travelling across a vast expanse of snow covered land towards a mountain?,skiers
tifa160,tifa,sd1dot5,tifa160_70,is there snow?,yes
tifa160,tifa,sd1dot5,tifa160_70,what is covering the land?,snow
tifa160,tifa,sd1dot5,tifa160_70,is this land?,yes
tifa160,tifa,sd1dot5,tifa160_70,are the skiers travelling across a vast expanse of snow covered land towards a mountain?,yes
tifa160,tifa,sd1dot5,tifa160_70,is this a vast expanse of snow covered land?,yes
tifa160,tifa,sd1dot5,tifa160_70,is the land covered with snow?,yes
tifa160,tifa,sd1dot5,tifa160_70,are the skiers travelling towards a mountain?,yes
tifa160,tifa,sd1dot5,tifa160_2,is this a bear?,yes
tifa160,tifa,sd1dot5,tifa160_2,is this a forest?,yes
tifa160,tifa,sd1dot5,tifa160_2,what type of place is this?,forest
tifa160,tifa,sd1dot5,tifa160_2,are there trees?,yes
tifa160,tifa,sd1dot5,tifa160_2,is the bear walking across the forest?,yes
tifa160,tifa,sd1dot5,tifa160_2,what is the bear doing in the forest?,walking
tifa160,tifa,sd1dot5,tifa160_2,is the bear brown?,yes
tifa160,tifa,sd1dot5,tifa160_2,what color is the bear?,brown
tifa160,tifa,sd1dot5,tifa160_2,is the forest surrounded by trees?,yes
tifa160,tifa,sd1dot5,tifa160_2,is the forest surrounded by trees or water?,trees
tifa160,tifa,sd1dot5,tifa160_81,is this a house?,yes
tifa160,tifa,sd1dot5,tifa160_81,is there a bedroom?,yes
tifa160,tifa,sd1dot5,tifa160_81,is there a relaxing room?,yes
tifa160,tifa,sd1dot5,tifa160_69,is this a woman?,yes
tifa160,tifa,sd1dot5,tifa160_69,is there a video game?,yes
