dsg_prompt_split,qg_model,t2i_model,item_id,question,answer
tifa160,vq2a,sd1dot5,tifa160_96,What kind of wave is the man surfing? large wave?,no
tifa160,vq2a,sd1dot5,tifa160_96,Who is wearing a black suit and riding a wave? A man?,yes
tifa160,vq2a,sd1dot5,tifa160_96,What is the man wearing? black suit?,yes
tifa160,vq2a,sd1dot5,tifa160_72,Who is wearing red and playing tennis on a blue and green court? A lady?,yes
tifa160,vq2a,sd1dot5,tifa160_72,What is the lady in the picture doing? red playing tennis?,yes
tifa160,vq2a,sd1dot5,tifa160_72,"Besides green, what color is the court? blue?",yes
tifa160,vq2a,sd1dot5,tifa160_53,What is the kitten listening to? rain tap?,yes
tifa160,vq2a,sd1dot5,tifa160_53,Where is the kitten standing? windowpane?,yes
tifa160,vq2a,sd1dot5,tifa160_53,What age is the kitten? Young?,yes
tifa160,vq2a,sd1dot5,tifa160_49,A dog is laying with what? remote controller?,yes
tifa160,vq2a,sd1dot5,tifa160_52,How are the motorcycles parked on the side of the road? A row?,yes
tifa160,vq2a,sd1dot5,tifa160_52,What is pictured parked on the side of a road? motorcycles?,yes
tifa160,vq2a,sd1dot5,tifa160_52,On what part of the road are the motorcycles parked? side?,no
tifa160,vq2a,sd1dot5,tifa160_44,Who is running to a base during a game at night? A baseball player?,yes
tifa160,vq2a,sd1dot5,tifa160_44,A baseball player running to what during a game at night? base?,yes
tifa160,vq2a,sd1dot5,tifa160_44,During what is the baseball player running to a base? game?,yes
tifa160,vq2a,sd1dot5,tifa160_99,People wearing helmets are standing next to what in the woods? bikes?,no
tifa160,vq2a,sd1dot5,tifa160_99,Who is wearing helmets next to bikes in the woods? People?,no
tifa160,vq2a,sd1dot5,tifa160_99,What are people wearing while riding bikes in the woods? helmets?,yes
tifa160,vq2a,sd1dot5,tifa160_61,What is locked to a black pole on a sidewalk? A red bike?,no
tifa160,vq2a,sd1dot5,tifa160_61,What color pole is the bike locked to? black pole?,yes
tifa160,vq2a,sd1dot5,tifa160_61,What color are the handles on the bike? white handles?,no
tifa160,vq2a,sd1dot5,tifa160_66,Where is the blanket on the bed? top?,yes
tifa160,vq2a,sd1dot5,tifa160_66,Who is lying on the small blanket on top of the unmade bed? The caramel-colored kitten?,no
tifa160,vq2a,sd1dot5,tifa160_66,What is the kitten lying on? small blanket?,yes
tifa160,vq2a,sd1dot5,tifa160_9,What is the man holding? beer?,yes
tifa160,vq2a,sd1dot5,tifa160_9,What is the man wearing? suit?,yes
tifa160,vq2a,sd1dot5,tifa160_9,Who is pictured in the beer ad? A young man?,yes
tifa160,vq2a,sd1dot5,tifa160_58,What is the skateboarder wearing? blue jacket?,yes
tifa160,vq2a,sd1dot5,tifa160_58,Who is doing a trick in a blue jacket? skateboarder?,yes
tifa160,vq2a,sd1dot5,tifa160_58,What is the skateboarder doing? trick?,yes
tifa160,vq2a,sd1dot5,tifa160_123,On what part of the spoon is the umbrella located? top?,yes
tifa160,vq2a,sd1dot5,tifa160_123,What is on top of a spoon? An umbrella?,no
tifa160,vq2a,sd1dot5,tifa160_133,What animal is to the right of a fire hydrant? A zebra?,yes
tifa160,vq2a,sd1dot5,tifa160_133,Which way is the zebra facing the fire hydrant? right?,no
tifa160,vq2a,sd1dot5,tifa160_104,What kind of statue is it? Greek statue?,no
tifa160,vq2a,sd1dot5,tifa160_104,Who is tripping over the cat in the statue? man?,no
tifa160,vq2a,sd1dot5,tifa160_111,What is pictured in a kid's bedroom? mega Lego space station?,no
tifa160,vq2a,sd1dot5,tifa160_111,What toy was used to build the space station? Lego?,no
tifa160,vq2a,sd1dot5,tifa160_111,What is there of a mega Lego space station inside a kid's bedroom? Photo?,yes
tifa160,vq2a,sd1dot5,tifa160_142,"Along with neon orange, what color was used on the dog's face? neon green?",yes
tifa160,vq2a,sd1dot5,tifa160_142,What was the dog wearing? bright green wrestling tights?,yes
tifa160,vq2a,sd1dot5,tifa160_142,"Along with neon green, what color face paint did the dog have? neon orange face paint?",no
tifa160,vq2a,sd1dot5,tifa160_142,What breed of dog is in the photo? Pomeranian?,no
tifa160,vq2a,sd1dot5,tifa160_142,What kind of photo is this? A realistic photo?,no
tifa160,vq2a,sd1dot5,tifa160_158,How many dogs were on the street? Two?,no
tifa160,vq2a,sd1dot5,tifa160_158,How many dogs were on the street? Two dogs?,no
tifa160,vq2a,sd1dot5,tifa160_126,What shape is made of denim? A cube?,yes
tifa160,vq2a,sd1dot5,tifa160_126,A cube with the what of denim? texture?,yes
tifa160,vq2a,sd1dot5,tifa160_117,Which book is on top of the stack? A green book?,no
tifa160,vq2a,sd1dot5,tifa160_117,Which book is at the bottom of the stack? The blue book?,no
tifa160,vq2a,sd1dot5,tifa160_117,How are the books arranged? A stack?,yes
tifa160,vq2a,sd1dot5,tifa160_117,Which book is at the bottom of the stack? blue book?,no
tifa160,vq2a,sd1dot5,tifa160_117,Which book is in the middle of the stack? The red book?,no
tifa160,vq2a,sd1dot5,tifa160_117,Which book is in the middle of the stack? red book?,no
tifa160,vq2a,sd1dot5,tifa160_25,How many wheels does a bicycle have? two?,no
tifa160,vq2a,sd1dot5,tifa160_25,How many wheels does a bicycle have? two wheels?,no
tifa160,vq2a,sd1dot5,tifa160_25,What is a bicycle? A vehicle?,yes
tifa160,vq2a,sd1dot5,tifa160_25,How is a bicycle steered? handlebars?,yes
tifa160,vq2a,sd1dot5,tifa160_25,What holds the wheels of a bicycle? frame?,no
tifa160,vq2a,sd1dot5,tifa160_25,What propels a bicycle? pedals?,no
tifa160,vq2a,sd1dot5,tifa160_25,How many wheels are in front of the other on a bicycle? one?,no
tifa160,vq2a,sd1dot5,tifa160_34,A human is right to what? bed?,yes
tifa160,vq2a,sd1dot5,tifa160_34,Who has the right to bed? human?,yes
tifa160,vq2a,sd1dot5,tifa160_127,What is below the bike in the photo? sign?,no
tifa160,vq2a,sd1dot5,tifa160_127,What is there of a bike and stop sign? photo?,yes
tifa160,vq2a,sd1dot5,tifa160_127,What is the stop sign below? bike?,yes
tifa160,vq2a,sd1dot5,tifa160_109,What is the bench next to in the photo? suitcase?,yes
tifa160,vq2a,sd1dot5,tifa160_109,What is there of a suitcase and bench? photo?,yes
tifa160,vq2a,sd1dot5,tifa160_109,What is left to the suitcase in the photo? bench?,yes
tifa160,vq2a,sd1dot5,tifa160_20,What animal is in the photo? blue bear?,yes
tifa160,vq2a,sd1dot5,tifa160_20,What kind of media does blue bear X have? photo?,yes
tifa160,vq2a,sd1dot5,tifa160_115,What is the stop sign above in the photo? bed?,yes
tifa160,vq2a,sd1dot5,tifa160_115,Stop sign is above bed in what? photo?,yes
tifa160,vq2a,sd1dot5,tifa160_115,What is above the bed in the photo? sign?,yes
tifa160,vq2a,sd1dot5,tifa160_151,What is above the bear in the photo? bus?,yes
tifa160,vq2a,sd1dot5,tifa160_151,What is above the bus in the photo? bear?,yes
tifa160,vq2a,sd1dot5,tifa160_151,What is there of a bear and a bus? photo?,yes
tifa160,vq2a,sd1dot5,tifa160_129,What kind of table is in the photo? dining?,no
tifa160,vq2a,sd1dot5,tifa160_129,A dining table and traffic light is depicted in what medium? photo?,no
tifa160,vq2a,sd1dot5,tifa160_129,What is the traffic light below? table?,yes
tifa160,vq2a,sd1dot5,tifa160_129,What is below the dining table in the photo? traffic light?,no
tifa160,vq2a,sd1dot5,tifa160_124,What is to the left of the airplane in the photo? backpack?,yes
tifa160,vq2a,sd1dot5,tifa160_124,What is left to the backpack in the photo? airplane?,no
tifa160,vq2a,sd1dot5,tifa160_29,What is there of a dog and a stop sign? photo?,no
tifa160,vq2a,sd1dot5,tifa160_29,What is left to the dog in the photo? sign?,yes
tifa160,vq2a,sd1dot5,tifa160_157,Skateboard is right to what? bird?,yes
tifa160,vq2a,sd1dot5,tifa160_157,Skateboard is right to bird is what kind of media? photo?,yes
tifa160,vq2a,sd1dot5,tifa160_28,Skateboard is left to bike in what? photo?,no
tifa160,vq2a,sd1dot5,tifa160_28,What is the skateboard next to in the photo? bike?,yes
tifa160,vq2a,sd1dot5,tifa160_148,What is the bench below? bed?,no
tifa160,vq2a,sd1dot5,tifa160_148,What is there of a bed and bench? photo?,yes
tifa160,vq2a,sd1dot5,tifa160_148,What is below the bed? bench?,no
tifa160,vq2a,sd1dot5,tifa160_106,What color hydrant is in the photo? blue fire?,no
tifa160,vq2a,sd1dot5,tifa160_106,What kind of media is a fire hydrant depicted in? photo?,yes
tifa160,vq2a,sd1dot5,tifa160_120,A bear and a dining table are in what item? photo?,no
tifa160,vq2a,sd1dot5,tifa160_120,What is below the bear in the photo? dining table?,no
tifa160,vq2a,sd1dot5,tifa160_120,What is below the dining table in the photo? bear?,no
tifa160,vq2a,sd1dot5,tifa160_120,What is below the bear in the photo? table?,no
tifa160,vq2a,sd1dot5,tifa160_113,What kind of table is next to the chair? dining?,no
tifa160,vq2a,sd1dot5,tifa160_113,What is to the left of the chair in the photo? table?,no
tifa160,vq2a,sd1dot5,tifa160_113,What is there of a chair and dining table? photo?,yes
tifa160,vq2a,sd1dot5,tifa160_113,What is to the left of the dining table in the photo? chair?,yes
tifa160,vq2a,sd1dot5,tifa160_153,What kind of treehouse is in an oak tree? wood treehouse?,no
tifa160,vq2a,sd1dot5,tifa160_153,What kind of tree is the treehouse in? oak tree?,yes
tifa160,vq2a,sd1dot5,tifa160_141,What is hanging over the mountain? cloud?,yes
tifa160,vq2a,sd1dot5,tifa160_141,What is the cloud hanging over? mountain?,yes
tifa160,vq2a,sd1dot5,tifa160_33,What is the ostrich standing on? couch?,no
tifa160,vq2a,sd1dot5,tifa160_33,What is standing on a couch? ostrich?,no
tifa160,vq2a,sd1dot5,tifa160_32,What are the glasses under? computer monitor?,yes
tifa160,vq2a,sd1dot5,tifa160_32,What is under a computer monitor? glasses?,no
tifa160,vq2a,sd1dot5,tifa160_118,What is the name of the famous New York City square? Times Square?,no
tifa160,vq2a,sd1dot5,tifa160_118,During what part of the day is Times Square most active? day?,no
tifa160,vq2a,sd1dot5,tifa160_154,What is the fire hydrant surrounded by? dirt?,yes
tifa160,vq2a,sd1dot5,tifa160_154,What is pictured? rusty fire hydrant?,yes
tifa160,vq2a,sd1dot5,tifa160_159,What was the snake curled around? wooden post?,yes
tifa160,vq2a,sd1dot5,tifa160_159,What was curled around a wooden post? snake?,yes
tifa160,vq2a,sd1dot5,tifa160_147,What color is the bench on the grand piano? white bench?,yes
tifa160,vq2a,sd1dot5,tifa160_147,What kind of piano is pictured with a white bench? grand piano?,yes
tifa160,vq2a,sd1dot5,tifa160_150,Who has green hair? sad man?,yes
tifa160,vq2a,sd1dot5,tifa160_150,What color hair does the sad man have? green hair?,yes
tifa160,vq2a,sd1dot5,tifa160_149,What is on the man's head? pumpkin?,yes
tifa160,vq2a,sd1dot5,tifa160_149,What is the pumpkin on? man's head?,yes
tifa160,vq2a,sd1dot5,tifa160_27,What is the sketch of? Great Wall?,yes
tifa160,vq2a,sd1dot5,tifa160_27,How much of the Great Wall is depicted in the sketch? A section?,no
tifa160,vq2a,sd1dot5,tifa160_125,What is the subject of the sketch? A Mesoamerican pyramid?,yes
tifa160,vq2a,sd1dot5,tifa160_125,What kind of pyramid is pictured? Mesoamerican?,yes
tifa160,vq2a,sd1dot5,tifa160_21,What kind of drawing is this? Portrait?,no
tifa160,vq2a,sd1dot5,tifa160_21,What is on the flag the gecko is holding? yin-yang symbol?,no
tifa160,vq2a,sd1dot5,tifa160_21,What is the gecko holding? flag?,yes
tifa160,vq2a,sd1dot5,tifa160_21,What is the gecko wearing? train conductor’s hat?,yes
tifa160,vq2a,sd1dot5,tifa160_21,What animal is wearing a train conductor's hat? gecko?,yes
tifa160,vq2a,sd1dot5,tifa160_36,What is the penguin wearing? aviator goggles?,no
tifa160,vq2a,sd1dot5,tifa160_36,What animal is wearing aviator goggles? A penguin?,yes
tifa160,vq2a,sd1dot5,tifa160_137,What is on the vase? painting?,yes
tifa160,vq2a,sd1dot5,tifa160_137,What does the vase have in common with Egyptian hieroglyphics? style?,no
tifa160,vq2a,sd1dot5,tifa160_137,What style of hieroglyphics is the vase painted in? Egyptian?,no
tifa160,vq2a,sd1dot5,tifa160_137,What type of vase is in the photo? Athenian?,no
tifa160,vq2a,sd1dot5,tifa160_137,What animals are depicted on the vase? pangolins?,no
tifa160,vq2a,sd1dot5,tifa160_137,What is there of an Athenian vase with a painting of pangolins playing soccer in the style of Egyptian hieroglyphics? A photo?,yes
tifa160,vq2a,sd1dot5,tifa160_137,What sport are the pangolins playing? soccer?,no
tifa160,vq2a,sd1dot5,tifa160_137,What is the style of the painting on the vase? Egyptian hieroglyphics?,no
tifa160,vq2a,sd1dot5,tifa160_137,What is the object in the photo? Athenian vase?,yes
tifa160,vq2a,sd1dot5,tifa160_110,What is on the vase? painting?,yes
tifa160,vq2a,sd1dot5,tifa160_110,What does the vase have in common with Egyptian hieroglyphics? style?,no
tifa160,vq2a,sd1dot5,tifa160_110,What style of hieroglyphics is the vase painted in? Egyptian?,no
tifa160,vq2a,sd1dot5,tifa160_110,What type of vase is in the photo? Athenian?,no
tifa160,vq2a,sd1dot5,tifa160_110,What sport are the toucans playing? tennis?,yes
tifa160,vq2a,sd1dot5,tifa160_110,What is there of an Athenian vase with a painting of toucans playing tennis in the style of Egyptian hieroglyphics? A photo?,yes
tifa160,vq2a,sd1dot5,tifa160_110,Toucans playing tennis on an Athenian vase was painted in what style? Egyptian hieroglyphics?,no
tifa160,vq2a,sd1dot5,tifa160_110,What is the object in the photo? Athenian vase?,yes
tifa160,vq2a,sd1dot5,tifa160_110,What animals are depicted on the vase? toucans?,no
tifa160,vq2a,sd1dot5,tifa160_108,What kind of window has a tyrannosaurus rex on it? stained glass window?,yes
tifa160,vq2a,sd1dot5,tifa160_108,What does the stained glass window depict? calm tyrannosaurus rex?,yes
tifa160,vq2a,sd1dot5,tifa160_31,What country is this map of? Italy?,no
tifa160,vq2a,sd1dot5,tifa160_31,What type of picture is included? map?,yes
tifa160,vq2a,sd1dot5,tifa160_107,How many squares are in the painting? three?,no
tifa160,vq2a,sd1dot5,tifa160_107,What kind of art is this? abstract painting?,yes
tifa160,vq2a,sd1dot5,tifa160_107,How many squares are in the painting? three squares?,no
tifa160,vq2a,sd1dot5,tifa160_26,What kind of drawing is this? sketch?,no
tifa160,vq2a,sd1dot5,tifa160_26,What is the sketch of? horse?,yes
tifa160,vq2a,sd1dot5,tifa160_23,What color is the word 'START' on? blue t-shirt?,no
tifa160,vq2a,sd1dot5,tifa160_23,What is on the t-shirt? word?,no
tifa160,vq2a,sd1dot5,tifa160_24,What was the word 'START' written in? chalk?,yes
tifa160,vq2a,sd1dot5,tifa160_24,What was written in chalk on a sidewalk? word?,no
tifa160,vq2a,sd1dot5,tifa160_24,Where was the word 'START' written in chalk? sidewalk?,no
tifa160,vq2a,sd1dot5,tifa160_135,A basketball is to what side of two soccer balls? left?,no
tifa160,vq2a,sd1dot5,tifa160_135,How many soccer balls are to the left of the basketball? two?,no
tifa160,vq2a,sd1dot5,tifa160_135,What is to the left of the basketball? two soccer balls?,no
tifa160,vq2a,sd1dot5,tifa160_135,On what surface are the balls located? gravel driveway?,no
tifa160,vq2a,sd1dot5,tifa160_135,"Besides two soccer balls, what other ball is on the driveway? basketball?",yes
tifa160,vq2a,sd1dot5,tifa160_139,What is the squirrel standing on? lily pad?,yes
tifa160,vq2a,sd1dot5,tifa160_139,Who is wearing a studded leather jacket? A punk rock squirrel?,no
tifa160,vq2a,sd1dot5,tifa160_139,What is the squirrel talking into? microphone?,yes
tifa160,vq2a,sd1dot5,tifa160_139,What is the squirrel wearing? studded leather jacket?,no
tifa160,vq2a,sd1dot5,tifa160_146,What is on a table next to a glass of red wine? A map?,no
tifa160,vq2a,sd1dot5,tifa160_146,Where is the map of the United States made out of sushi located? table?,no
tifa160,vq2a,sd1dot5,tifa160_146,What kind of container is the red wine in? glass?,no
tifa160,vq2a,sd1dot5,tifa160_146,What map is made out of sushi? United States?,no
tifa160,vq2a,sd1dot5,tifa160_22,A dolphin in an astronaut suit on what planet? saturn?,yes
tifa160,vq2a,sd1dot5,tifa160_22,What is the dolphin wearing? astronaut suit?,yes
tifa160,vq2a,sd1dot5,tifa160_22,What animal is wearing an astronaut suit on Saturn? dolphin?,yes
tifa160,vq2a,sd1dot5,tifa160_152,What style of home has a wrap-around porch? white country?,yes
tifa160,vq2a,sd1dot5,tifa160_152,What kind of porch does the house have? wrap-around porch?,no
tifa160,vq2a,sd1dot5,tifa160_140,What kind of cat has black ears and markings? white cat?,yes
tifa160,vq2a,sd1dot5,tifa160_140,What color ears does this cat have? black ears?,no
tifa160,vq2a,sd1dot5,tifa160_140,A white cat with black ears and what else? markings?,yes
tifa160,vq2a,sd1dot5,tifa160_112,The skyline of what city is pictured? New York City?,no
tifa160,vq2a,sd1dot5,tifa160_112,The New York City what? skyline?,yes
tifa160,vq2a,sd1dot5,tifa160_116,What is there to do at the clock tower on a cloudy day? view?,no
tifa160,vq2a,sd1dot5,tifa160_116,What kind of weather is depicted in the photo of the clock tower? cloudy day?,yes
tifa160,vq2a,sd1dot5,tifa160_116,What is the structure in the photo? clock tower?,yes
tifa160,vq2a,sd1dot5,tifa160_130,What is the dolphin jumping over? rowboat?,yes
tifa160,vq2a,sd1dot5,tifa160_130,What animal is jumping over a rowboat? dolphin?,yes
tifa160,vq2a,sd1dot5,tifa160_144,What kind of car is in the picture? drop-top sports car?,no
tifa160,vq2a,sd1dot5,tifa160_144,A drop-top sports car coming around what in the road? bend?,yes
tifa160,vq2a,sd1dot5,tifa160_144,A drop-top sports car coming around a bend in what? road?,no
tifa160,vq2a,sd1dot5,tifa160_143,Where did the hot air balloon land? corn field?,yes
tifa160,vq2a,sd1dot5,tifa160_143,What is happening in the corn field? hot air balloon landing?,no
tifa160,vq2a,sd1dot5,tifa160_105,In what direction did the geese fly in relation to the Alamo? front?,no
tifa160,vq2a,sd1dot5,tifa160_105,What is a group of geese called? flock?,yes
tifa160,vq2a,sd1dot5,tifa160_105,A flock of geese in front of what famous landmark? The Alamo?,yes
tifa160,vq2a,sd1dot5,tifa160_155,What are the children in the library reading? books?,yes
tifa160,vq2a,sd1dot5,tifa160_155,Where are kids reading books? library?,yes
tifa160,vq2a,sd1dot5,tifa160_155,Who was in the library? kids?,yes
tifa160,vq2a,sd1dot5,tifa160_38,What did Hokusai bring to the painting? style?,yes
tifa160,vq2a,sd1dot5,tifa160_38,What is the tornado made of? tigers?,no
tifa160,vq2a,sd1dot5,tifa160_38,What is made of tigers crashing into a skyscraper? A tornado?,no
tifa160,vq2a,sd1dot5,tifa160_138,What kind of animal is in the photo? chicken?,yes
tifa160,vq2a,sd1dot5,tifa160_138,What is a chicken working out in a gym? A high resolution photo?,yes
tifa160,vq2a,sd1dot5,tifa160_37,What does the espresso machine make from human souls? coffee?,no
tifa160,vq2a,sd1dot5,tifa160_37,What kind of machine makes coffee from human souls? espresso machine?,yes
tifa160,vq2a,sd1dot5,tifa160_37,What does an espresso machine make coffee from? human souls?,no
tifa160,vq2a,sd1dot5,tifa160_114,"In addition to blue stripes, what does a zebra have? red stripes?",no
tifa160,vq2a,sd1dot5,tifa160_114,What animal has alternating blue and red stripes? zebra?,yes
tifa160,vq2a,sd1dot5,tifa160_114,"In addition to red, what color is a stripe on a zebra? blue?",yes
tifa160,vq2a,sd1dot5,tifa160_39,What kind of leaves are on the tree with the apples? circular green leaves?,no
tifa160,vq2a,sd1dot5,tifa160_39,What are the apples on? tree?,yes
tifa160,vq2a,sd1dot5,tifa160_39,What kind of apples are on the tree? square red apples?,yes
tifa160,vq2a,sd1dot5,tifa160_122,What animal has aviator glasses on its head? panda bear?,yes
tifa160,vq2a,sd1dot5,tifa160_122,Where are the glasses on the panda bear? its head?,yes
tifa160,vq2a,sd1dot5,tifa160_122,What is on the panda's head? aviator glasses?,no
tifa160,vq2a,sd1dot5,tifa160_136,A piano tumbling down what? hill?,yes
tifa160,vq2a,sd1dot5,tifa160_136,What is tumbling down a hill? piano?,yes
tifa160,vq2a,sd1dot5,tifa160_119,On what type of island is the Great Pyramid located? sandy island?,yes
tifa160,vq2a,sd1dot5,tifa160_119,What is next to the Millennium Wheel? Statue?,no
tifa160,vq2a,sd1dot5,tifa160_119,What type of view is this of Manhattan? Aerial view?,no
tifa160,vq2a,sd1dot5,tifa160_119,What is next to the Statue of Liberty? Millennium Wheel?,no
tifa160,vq2a,sd1dot5,tifa160_119,What is on a sandy island near the buildings? The Great Pyramid?,no
tifa160,vq2a,sd1dot5,tifa160_156,What kind of photo is this? aerial photo?,yes
tifa160,vq2a,sd1dot5,tifa160_156,What kind of stadium is in the photo? baseball stadium?,yes
tifa160,vq2a,sd1dot5,tifa160_121,What kind of photo is this? aerial photo?,yes
tifa160,vq2a,sd1dot5,tifa160_121,What kind of island is in the photo? sandy island?,yes
tifa160,vq2a,sd1dot5,tifa160_121,In what body of water is the island located? ocean?,yes
tifa160,vq2a,sd1dot5,tifa160_30,What does the beaver stand next to? books?,yes
tifa160,vq2a,sd1dot5,tifa160_30,"Who wears glasses, a vest, and a colorful neck tie? A dignified beaver?",no
tifa160,vq2a,sd1dot5,tifa160_30,What does the beaver stand next to? tall stack?,yes
tifa160,vq2a,sd1dot5,tifa160_131,What kind of family is pictured? owl family?,no
tifa160,vq2a,sd1dot5,tifa160_128,How many red flowers are there? two?,no
tifa160,vq2a,sd1dot5,tifa160_128,How many white flowers are there? three?,no
tifa160,vq2a,sd1dot5,tifa160_128,How many red flowers are there? two red flowers?,no
tifa160,vq2a,sd1dot5,tifa160_128,How many white flowers are there? three white flowers?,no
tifa160,vq2a,sd1dot5,tifa160_134,Who looks like pigs? The emoji icons?,no
tifa160,vq2a,sd1dot5,tifa160_134,What do the emoji icons look like? pigs?,yes
tifa160,vq2a,sd1dot5,tifa160_134,What is a group of 2x2 emoji icons called? A set?,yes
tifa160,vq2a,sd1dot5,tifa160_134,What look like pigs? emoji icons?,yes
tifa160,vq2a,sd1dot5,tifa160_132,A four-piece band plays in front of what kind of crowd? small crowd?,yes
tifa160,vq2a,sd1dot5,tifa160_132,How many people were in the band? four-piece band?,yes
tifa160,vq2a,sd1dot5,tifa160_132,Where is the crowd in relation to the stage? front?,no
tifa160,vq2a,sd1dot5,tifa160_132,Where is the band playing? stage?,yes
tifa160,vq2a,sd1dot5,tifa160_145,What is the cat trying to get onto? table?,yes
tifa160,vq2a,sd1dot5,tifa160_145,What animal is jumping to get onto a table? cat?,yes
tifa160,vq2a,sd1dot5,tifa160_145,Where is the cat jumping from? air?,yes
tifa160,vq2a,sd1dot5,tifa160_35,What is playing soccer in this digital art piece? A car?,no
tifa160,vq2a,sd1dot5,tifa160_35,What is playing soccer in the digital art? A car?,yes
tifa160,vq2a,sd1dot5,tifa160_35,A car playing soccer is considered what? Art?,yes
tifa160,vq2a,sd1dot5,tifa160_35,A car playing soccer is a form of what? Art?,yes
tifa160,vq2a,sd1dot5,tifa160_35,What kind of art is this? Digital?,no
tifa160,vq2a,sd1dot5,tifa160_35,What is a car playing soccer? Art?,yes
tifa160,vq2a,sd2dot1,tifa160_67,What is on the plate? food?,yes
tifa160,vq2a,sd2dot1,tifa160_67,Who is shown eating outside with a plate on her lap? A barefoot woman?,yes
tifa160,vq2a,sd2dot1,tifa160_67,What is the woman eating from? plate?,no
tifa160,vq2a,sd2dot1,tifa160_86,What are the men wearing? neon yellow safety jackets?,yes
tifa160,vq2a,sd2dot1,tifa160_86,What are the two men in neon yellow safety jackets sharing? meal?,yes
tifa160,vq2a,sd2dot1,tifa160_86,Who is sharing a meal next to a food car? Two men?,no
tifa160,vq2a,sd2dot1,tifa160_86,How many men are sharing a meal next to a food car? Two?,no
tifa160,vq2a,sd2dot1,tifa160_85,Who is wearing an umbrella hat? GUY?,no
tifa160,vq2a,sd2dot1,tifa160_85,What does this picture show? UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON?,yes
tifa160,vq2a,sd2dot1,tifa160_85,Who is he sitting with? ANOTHER PERSON?,yes
tifa160,vq2a,sd2dot1,tifa160_85,What is the gentleman wearing on his head? UMBRELLA HAT?,yes
tifa160,vq2a,sd2dot1,tifa160_85,What is the guy with the umbrella hat sitting at? A TABLE?,yes
tifa160,vq2a,sd2dot1,tifa160_19,Who is standing in the door of a bus? A boy?,yes
tifa160,vq2a,sd2dot1,tifa160_84,What sex is the person in the photo? Woman?,no
tifa160,vq2a,sd2dot1,tifa160_84,What is the woman smiling and brushing? her teeth?,yes
tifa160,vq2a,sd2dot1,tifa160_17,What kind of horse is in the field? A midsized horse?,yes
tifa160,vq2a,sd2dot1,tifa160_17,Who is standing next to the horse? her rider?,yes
tifa160,vq2a,sd2dot1,tifa160_17,Where is the horse located? field?,yes
tifa160,vq2a,sd2dot1,tifa160_10,Who is eating a loaded hot dog? A man?,yes
tifa160,vq2a,sd2dot1,tifa160_10,Who is around the man eating the hot dog? people?,yes
tifa160,vq2a,sd2dot1,tifa160_10,What is the man eating? loaded hot dog?,yes
tifa160,vq2a,sd2dot1,tifa160_5,Who is showing a watermelon slice to a woman on a scooter? A woman?,no
tifa160,vq2a,sd2dot1,tifa160_5,What is the woman on a scooter being shown? watermelon slice?,yes
tifa160,vq2a,sd2dot1,tifa160_5,Who is on the scooter? woman?,yes
tifa160,vq2a,sd2dot1,tifa160_76,On what part of the beach is the boat located? shore?,yes
tifa160,vq2a,sd2dot1,tifa160_76,Who is in the boat? person?,no
tifa160,vq2a,sd2dot1,tifa160_76,What kind of boat is the person in? wooden boat?,no
tifa160,vq2a,sd2dot1,tifa160_83,What do some people post in front of? camera?,yes
tifa160,vq2a,sd2dot1,tifa160_83,In what direction do some people post pictures for a camera? front?,yes
tifa160,vq2a,sd2dot1,tifa160_83,Who posts in front of a camera for a picture? Some people?,yes
tifa160,vq2a,sd2dot1,tifa160_89,In what kind of city is this photo taken? major city?,yes
tifa160,vq2a,sd2dot1,tifa160_89,What is pictured here? An elevated subway train?,yes
tifa160,vq2a,sd2dot1,tifa160_62,What is topped with bags of luggage and purses? A table?,yes
tifa160,vq2a,sd2dot1,tifa160_62,"Besides purses, what is on the table? luggage?",no
tifa160,vq2a,sd2dot1,tifa160_62,"Besides purses, what was on the table? bags?",yes
tifa160,vq2a,sd2dot1,tifa160_16,What animal stands under a fence? A sheep?,yes
tifa160,vq2a,sd2dot1,tifa160_16,What type of hair does the sheep have? short hair?,yes
tifa160,vq2a,sd2dot1,tifa160_70,How much land are the skiers covering? vast expanse?,yes
tifa160,vq2a,sd2dot1,tifa160_70,Who is travelling across a vast expanse of snow covered land towards a mountain? Multiple skiers?,no
tifa160,vq2a,sd2dot1,tifa160_70,What are the skiers travelling across? land?,no
tifa160,vq2a,sd2dot1,tifa160_97,What is the man standing by? oven?,yes
tifa160,vq2a,sd2dot1,tifa160_97,Who is standing by an oven with the door open? A man?,yes
tifa160,vq2a,sd2dot1,tifa160_40,"Besides vegetables, what else is in the dish? fruits?",no
tifa160,vq2a,sd2dot1,tifa160_40,"Besides fruits, what else is in the dish? vegetable?",no
tifa160,vq2a,sd2dot1,tifa160_40,What is a group of fruits and vegetables called? An assortment?,yes
tifa160,vq2a,sd2dot1,tifa160_74,Where is the cat on the laptop? top?,no
tifa160,vq2a,sd2dot1,tifa160_74,Where is the cat on the laptop? desk?,yes
tifa160,vq2a,sd2dot1,tifa160_74,What is pictured on top of a laptop? A cat?,yes
tifa160,vq2a,sd2dot1,tifa160_12,What is parked by paint chipped doors? A red motorcycle?,yes
tifa160,vq2a,sd2dot1,tifa160_12,What was chipped off the doors? paint?,no
tifa160,vq2a,sd2dot1,tifa160_65,How many stuffed animals are in the bed? A group?,yes
tifa160,vq2a,sd2dot1,tifa160_65,What is in the bed? stuffed animals?,yes
